"yyyy" "mm" "dd" "Duparquet" "Canpiapiscau" "Fermont" "Goose_Bay"
"12795" 1986 1 20 -25.4 -29.57 -29.93 -23.83
"12796" 1986 1 21 -25.39 -29.58 -29.92 -23.94
"12797" 1986 1 22 -25.34 -29.67 -29.85 -23.9
"12798" 1986 1 23 -25.42 -30.32 -29.73 -23.89
"12799" 1986 1 24 -25.42 -30.42 -29.79 -23.9
"12800" 1986 1 25 -25.4 -30.47 -29.81 -23.91
"12801" 1986 1 26 -25.21 -30.33 -28.99 -23.92
"12802" 1986 1 27 -25.25 -29.73 -27.52 -23.41
"12803" 1986 1 28 -25.48 -25.36 -23.06 -21.66
"12804" 1986 1 29 -25.63 -24.37 -22.72 -20.01
"12805" 1986 1 30 -25.66 -24.52 -22.89 -19.93
"12806" 1986 1 31 -25.68 -24.58 -22.94 -20.14
"12807" 1986 2 1 -25.07 -39.38 -38.8 -34.17
"12808" 1986 2 2 -31.72 -38.65 -38.26 -35.7
"12809" 1986 2 3 -31.17 -38.37 -37.85 -42.31
"12810" 1986 2 4 -30.76 -37.85 -37.3 -39.41
"12811" 1986 2 5 -27.16 -37.66 -34.75 -38.54
"12812" 1986 2 6 -27.14 -35.87 -34.01 -36.61
"12813" 1986 2 7 -27.04 -34.76 -33.8 -35.68
"12814" 1986 2 8 -26.93 -33.5 -33.66 -32.22
"12815" 1986 2 9 -27.08 -30.68 -32.28 -29.34
"12816" 1986 2 10 -27.18 -28.72 -30.75 -27.17
"12817" 1986 2 11 -27.15 -28.62 -30.54 -25.57
"12818" 1986 2 12 -27.22 -28.7 -30.52 -25.49
"12819" 1986 2 13 -27.7 -28.75 -30.49 -25.52
"12820" 1986 2 14 -28.25 -28.88 -30.72 -25.51
"12821" 1986 2 15 -28.63 -29.02 -31.17 -25.52
"12822" 1986 2 16 -28.67 -29.02 -31.2 -25.54
"12823" 1986 2 17 -28.61 -29.03 -31.23 -25.69
"12824" 1986 2 18 -27.14 -29.01 -31.18 -25.72
"12825" 1986 2 19 -25.54 -28.97 -31.06 -23.84
"12826" 1986 2 20 -24.3 -28.84 -30.86 -21.72
"12827" 1986 2 21 -21.72 -28.96 -30.74 -21.18
"12828" 1986 2 22 -21.71 -29.46 -30.58 -21.37
"12829" 1986 2 23 -21.75 -29.44 -30.56 -21.59
"12830" 1986 2 24 -21.78 -29.45 -30.53 -21.52
"12831" 1986 2 25 -21.8 -29.47 -30.53 -21.39
"12832" 1986 2 26 -21.8 -29.51 -30.67 -21.48
"12833" 1986 2 27 -22.19 -29.16 -30.29 -21.91
"12834" 1986 2 28 -22.55 -28.52 -29.42 -21.99
"12835" 1986 3 1 -29.7 -25.48 -30.2 -26.85
"12836" 1986 3 2 -27.98 -24.53 -28.2 -26.25
"12837" 1986 3 3 -27.66 -24.43 -26.63 -25.87
"12838" 1986 3 4 -27.29 -24.58 -26.62 -24.77
"12839" 1986 3 5 -27.13 -25.68 -27.6 -25.08
"12840" 1986 3 6 -27.14 -25.88 -27.82 -26.52
"12841" 1986 3 7 -29.45 -25.91 -27.84 -25.61
"12842" 1986 3 8 -30.26 -26.46 -28 -25.06
"12843" 1986 3 9 -29.9 -26.6 -28.12 -24.86
"12844" 1986 3 10 -27.41 -26.62 -28.11 -24.89
"12845" 1986 3 11 -22.53 -26.62 -27.43 -24.91
"12846" 1986 3 12 -22.59 -26.57 -26.96 -25.23
"12847" 1986 3 13 -22.59 -26.91 -27.26 -25.28
"12848" 1986 3 14 -22.57 -27.02 -27.39 -25.37
"12849" 1986 3 15 -21.98 -27.01 -27.37 -25.37
"12850" 1986 3 16 -21.2 -27 -27.33 -25.37
"12851" 1986 3 17 -21.26 -27 -27.34 -25.37
"12852" 1986 3 18 -21.21 -27.22 -27.67 -25.42
"12853" 1986 3 19 -21.09 -27.87 -28.45 -25.55
"12854" 1986 3 20 -21.34 -28.18 -28.52 -24.15
"12855" 1986 3 21 -21.35 -28.27 -28.55 -24.25
"12856" 1986 3 22 -21.35 -28.39 -28.59 -24.29
"12857" 1986 3 23 -20.92 -28.09 -27.9 -24.28
"12858" 1986 3 24 -20.99 -27.85 -26.69 -24.08
"12859" 1986 3 25 -21.03 -27.95 -26.74 -23.75
"12860" 1986 3 26 -20.72 -27.62 -26.16 -23.69
"12861" 1986 3 27 -20.17 -26.85 -25.2 -23.01
"12862" 1986 3 28 -20.14 -26.84 -25.2 -23.01
"12863" 1986 3 29 -19.75 -26.86 -25.19 -23
"12864" 1986 3 30 -19.65 -26.76 -25.08 -22.9
"12865" 1986 3 31 -19.6 -26.95 -24.07 -22.03
"12866" 1986 4 1 -10.2 -21.98 -23.71 -17.96
"12867" 1986 4 2 -7.66 -21.95 -14.64 -14.29
"12868" 1986 4 3 -8.48 -21.92 -16.54 -12.79
"12869" 1986 4 4 -9.05 -21.93 -16.94 -13.57
"12870" 1986 4 5 -9.11 -22.09 -17.29 -13.74
"12871" 1986 4 6 -9.17 -22.15 -17.37 -13.82
"12872" 1986 4 7 -9.99 -22.06 -17.41 -13.82
"12873" 1986 4 8 -11.37 -21.42 -17.37 -13.84
"12874" 1986 4 9 -13.35 -21.06 -17.61 -13.92
"12875" 1986 4 10 -14.39 -21.39 -18.26 -13.86
"12876" 1986 4 11 -15.4 -21.86 -18.69 -10.92
"12877" 1986 4 12 -15.74 -21.4 -18.46 -10.35
"12878" 1986 4 13 -15.79 -20.6 -18.16 -9.95
"12879" 1986 4 14 -15.82 -20.04 -18.28 -9.81
"12880" 1986 4 15 -15.82 -20.21 -18.6 -9.78
"12881" 1986 4 16 -15.82 -20.2 -18.65 -9.8
"12882" 1986 4 17 -15.82 -20.21 -18.64 -9.93
"12883" 1986 4 18 -15.82 -20.21 -18.64 -10.01
"12884" 1986 4 19 -15.82 -20.21 -18.64 -10.05
"12885" 1986 4 20 -15.8 -20.16 -18.61 -10.05
"12886" 1986 4 21 -16.03 -20.03 -18.25 -10.05
"12887" 1986 4 22 -16.65 -20.57 -17.53 -10.07
"12888" 1986 4 23 -16.66 -20.99 -17.59 -10.04
"12889" 1986 4 24 -16.66 -20.98 -17.58 -10.04
"12890" 1986 4 25 -16.52 -20.85 -17.54 -10.05
"12891" 1986 4 26 -16.37 -20.73 -17.49 -10.03
"12892" 1986 4 27 -16.35 -20.7 -17.44 -10.05
"12893" 1986 4 28 -16.31 -20.05 -16.77 -10.1
"12894" 1986 4 29 -16.24 -19.85 -16.52 -10.43
"12895" 1986 4 30 -15.84 -19.69 -16.38 -10.43
"12896" 1986 5 1 -14.48 -16.7 -22.3 -11.09
"12897" 1986 5 2 -16.56 -19.81 -18.93 -13.47
"12898" 1986 5 3 -16.66 -23.79 -19.18 -11.38
"12899" 1986 5 4 -16.63 -24.68 -20.26 -11.1
"12900" 1986 5 5 -15.33 -24.9 -20.47 -12.1
"12901" 1986 5 6 -14.76 -24.84 -20.45 -12.16
"12902" 1986 5 7 -14.16 -24.83 -20.44 -12.46
"12903" 1986 5 8 -13.57 -24.58 -20.23 -12.27
"12904" 1986 5 9 -13.21 -24.38 -20.05 -12.26
"12905" 1986 5 10 -13.11 -23.78 -19.74 -12.26
"12906" 1986 5 11 -13.1 -23.62 -19.59 -12.25
"12907" 1986 5 12 -13.1 -23.61 -19.58 -12.25
"12908" 1986 5 13 -13.1 -23.58 -19.57 -12.25
"12909" 1986 5 14 -13.08 -23.57 -19.57 -12.26
"12910" 1986 5 15 -12.85 -23.49 -19.55 -12.26
"12911" 1986 5 16 -12.04 -23.33 -19.45 -12.26
"12912" 1986 5 17 -11.36 -22.6 -18.73 -12.26
"12913" 1986 5 18 -11.6 -22.09 -18.06 -12.02
"12914" 1986 5 19 -11.74 -21.99 -18.01 -11.72
"12915" 1986 5 20 -11.78 -21.99 -18.01 -11.71
"12916" 1986 5 21 -11.86 -21.99 -18.01 -11.71
"12917" 1986 5 22 -11.93 -21.98 -18.01 -11.72
"12918" 1986 5 23 -11.94 -21.96 -18.01 -11.79
"12919" 1986 5 24 -11.95 -21.84 -18.01 -11.85
"12920" 1986 5 25 -11.95 -21.72 -17.97 -11.88
"12921" 1986 5 26 -11.96 -21.71 -17.96 -11.89
"12922" 1986 5 27 -11.96 -21.67 -17.93 -11.9
"12923" 1986 5 28 -11.97 -21.65 -17.91 -12
"12924" 1986 5 29 -11.98 -21.59 -17.88 -12.43
"12925" 1986 5 30 -12 -21.47 -17.95 -12.47
"12926" 1986 5 31 -12.05 -21.93 -18.48 -12.63
"12927" 1986 6 1 -16.13 -19.93 -18.31 -20.23
"12928" 1986 6 2 -16.63 -21.07 -19.73 -19.14
"12929" 1986 6 3 -16.56 -21.08 -20.8 -17.89
"12930" 1986 6 4 -14.93 -20.2 -17.75 -18.14
"12931" 1986 6 5 -14.64 -18.41 -16.65 -17.27
"12932" 1986 6 6 -14.73 -18.71 -16.75 -17.16
"12933" 1986 6 7 -14.69 -18.93 -16.95 -17.27
"12934" 1986 6 8 -12.7 -17.1 -16.07 -17.15
"12935" 1986 6 9 -13.21 -15.59 -16.35 -16.12
"12936" 1986 6 10 -13.25 -16.94 -16.83 -17.56
"12937" 1986 6 11 -13.01 -17.07 -16.86 -17.9
"12938" 1986 6 12 -12.96 -17.21 -16.96 -17.59
"12939" 1986 6 13 -12.18 -17.21 -16.99 -17.56
"12940" 1986 6 14 -12.17 -17.28 -16.83 -17.51
"12941" 1986 6 15 -12.22 -17.33 -17.04 -17.43
"12942" 1986 6 16 -11.97 -17.39 -17.19 -17.63
"12943" 1986 6 17 -11.66 -17.66 -16.22 -17
"12944" 1986 6 18 -11.68 -19.73 -17.34 -15.89
"12945" 1986 6 19 -11.71 -20.48 -17.65 -16.05
"12946" 1986 6 20 -11.72 -20.58 -17.7 -16.11
"12947" 1986 6 21 -11.72 -20.57 -17.72 -16.14
"12948" 1986 6 22 -11.6 -20.29 -17.49 -16.13
"12949" 1986 6 23 -10.21 -19.46 -16.52 -16.06
"12950" 1986 6 24 -10.18 -17.91 -15.57 -15.85
"12951" 1986 6 25 -10.18 -18.07 -15.59 -15.53
"12952" 1986 6 26 -10.19 -18.18 -15.74 -15.12
"12953" 1986 6 27 -9.98 -18.19 -15.78 -15.2
"12954" 1986 6 28 -9.61 -18.2 -15.76 -15.21
"12955" 1986 6 29 -9.74 -18.29 -15.78 -15.08
"12956" 1986 6 30 -9.9 -18.31 -16.06 -14.82
"12957" 1986 7 1 NA -13.62 -14.81 -13.9
"12958" 1986 7 2 -13.28 -14.93 -15.3 -14.5
"12959" 1986 7 3 -15.21 -14.89 -14.8 -15.76
"12960" 1986 7 4 -15.41 -14.56 -16.6 -15.27
"12961" 1986 7 5 -15.1 -14.73 -17.14 -14.69
"12962" 1986 7 6 -13.4 -14.7 -16.96 -14.48
"12963" 1986 7 7 -10.68 -14.59 -16.81 -14.4
"12964" 1986 7 8 -10.76 -14.77 -16.69 -14.19
"12965" 1986 7 9 -11.04 -15.97 -16.93 -13.94
"12966" 1986 7 10 -11.39 -17.01 -17.63 -13.7
"12967" 1986 7 11 -11.45 -17.48 -18.02 -13.25
"12968" 1986 7 12 -11.45 -17.5 -18.04 -12.99
"12969" 1986 7 13 -11.46 -17.51 -18.03 -12.98
"12970" 1986 7 14 -11.5 -17.52 -17.99 -12.98
"12971" 1986 7 15 -11.62 -17.52 -17.98 -12.98
"12972" 1986 7 16 -11.63 -17.53 -17.98 -12.99
"12973" 1986 7 17 -11.59 -17.5 -17.87 -12.99
"12974" 1986 7 18 -11.55 -17.39 -17.36 -13
"12975" 1986 7 19 -11.56 -17.39 -17.37 -13
"12976" 1986 7 20 -11.1 -17.3 -17.09 -12.99
"12977" 1986 7 21 -11.08 -17.21 -16.34 -12.59
"12978" 1986 7 22 -11.14 -17.23 -16.33 -12.52
"12979" 1986 7 23 -11.31 -17.27 -16.39 -12.74
"12980" 1986 7 24 -11.4 -17.32 -16.39 -12.94
"12981" 1986 7 25 -10.99 -17.02 -15.44 -13.02
"12982" 1986 7 26 -10.92 -16.65 -15.13 -12.85
"12983" 1986 7 27 -10.92 -16.73 -15.13 -12.87
"12984" 1986 7 28 -10.93 -16.78 -15.16 -12.95
"12985" 1986 7 29 -10.9 -16.81 -15.16 -13.02
"12986" 1986 7 30 -10.91 -16.85 -15.16 -13.05
"12987" 1986 7 31 -10.93 -16.86 -15.18 -13.07
"12988" 1986 8 1 -13.56 -14.71 -14.7 -11.96
"12989" 1986 8 2 -14.21 -15.46 -14.85 -9.23
"12990" 1986 8 3 -18.36 -14.92 -14.53 -9.42
"12991" 1986 8 4 -18.62 -13.96 -14.43 -9.52
"12992" 1986 8 5 -18.26 -15.55 -17.02 -10.8
"12993" 1986 8 6 -17.9 -15.94 -18.18 -13.15
"12994" 1986 8 7 -17.73 -15.95 -18.71 -13.28
"12995" 1986 8 8 -17.63 -15.96 -18.84 -13.47
"12996" 1986 8 9 -17.62 -15.98 -18.83 -13.33
"12997" 1986 8 10 -17.56 -16.02 -18.82 -12.97
"12998" 1986 8 11 -17.35 -15.7 -18.14 -12.63
"12999" 1986 8 12 -17.55 -15.47 -16.85 -12.49
"13000" 1986 8 13 -17.56 -16.1 -17.06 -12.35
"13001" 1986 8 14 -17.55 -16.36 -17 -12.47
"13002" 1986 8 15 -16.81 -16.39 -16.93 -12.53
"13003" 1986 8 16 -15.84 -16.34 -16.66 -12.44
"13004" 1986 8 17 -15.65 -16.03 -16.46 -12.41
"13005" 1986 8 18 -15.64 -15.6 -16.02 -12.33
"13006" 1986 8 19 -15.64 -15.64 -16.02 -11.98
"13007" 1986 8 20 -15.64 -15.66 -16.02 -11.96
"13008" 1986 8 21 -15.59 -15.63 -16 -11.97
"13009" 1986 8 22 -15.58 -15.55 -15.83 -11.95
"13010" 1986 8 23 -15.38 -15.56 -15.85 -11.81
"13011" 1986 8 24 -15.05 -15.57 -15.83 -11.76
"13012" 1986 8 25 -15.06 -15.57 -15.77 -11.52
"13013" 1986 8 26 -14.99 -15.55 -15.82 -11
"13014" 1986 8 27 -14.84 -15.54 -15.79 -10.89
"13015" 1986 8 28 -14.81 -15.74 -15.68 -10.82
"13016" 1986 8 29 -14.8 -16.97 -15.91 -10.78
"13017" 1986 8 30 -14.83 -17.13 -16.01 -10.87
"13018" 1986 8 31 -14.83 -17.2 -16.05 -11.05
"13019" 1986 9 1 -8.06 -13.56 -12.98 -17.59
"13020" 1986 9 2 -8.58 -15.78 -13.64 -13.04
"13021" 1986 9 3 -9.15 -15.72 -13.7 -14.06
"13022" 1986 9 4 -9.6 -15.7 -13.71 -14.05
"13023" 1986 9 5 -12.09 -14.73 -12.16 -13.76
"13024" 1986 9 6 -13.95 -11.96 -9.6 -12.42
"13025" 1986 9 7 -16.16 -13.54 -13.83 -10.66
"13026" 1986 9 8 -16.09 -15.51 -17.84 -9.61
"13027" 1986 9 9 -16.17 -15.54 -17.53 -9.77
"13028" 1986 9 10 -16.12 -15.91 -17.49 -10.23
"13029" 1986 9 11 -15.73 -15.77 -17.28 -10.53
"13030" 1986 9 12 -15.52 -15.72 -16.98 -10.63
"13031" 1986 9 13 -15.54 -22.11 -19.59 -10.65
"13032" 1986 9 14 -15.78 -26.36 -21.01 -10.99
"13033" 1986 9 15 -15.81 -26.94 -21.05 -11.11
"13034" 1986 9 16 -15.72 -27.13 -21.32 -11.68
"13035" 1986 9 17 -15.61 -26.81 -21.27 -12
"13036" 1986 9 18 -15.28 -26.67 -21.19 -12.07
"13037" 1986 9 19 -15.09 -26.51 -21.09 -12.27
"13038" 1986 9 20 -15.09 -26.39 -21.04 -12.52
"13039" 1986 9 21 -15.1 -26.3 -21 -12.55
"13040" 1986 9 22 -15.16 -26.17 -20.96 -12.77
"13041" 1986 9 23 -14.91 -26.14 -20.93 -13.24
"13042" 1986 9 24 -14.81 -26.11 -21.01 -13.24
"13043" 1986 9 25 -14.81 -26.07 -21.04 -13.22
"13044" 1986 9 26 -14.81 -26 -21.07 -13.23
"13045" 1986 9 27 -14.81 -25.89 -21.09 -13.26
"13046" 1986 9 28 -14.78 -25.86 -21.08 -13.28
"13047" 1986 9 29 -14.69 -25.85 -21.06 -13.31
"13048" 1986 9 30 -14.31 -25.73 -20.81 -13.31
"13049" 1986 10 1 -9.83 -15.61 -16.29 -13.42
"13050" 1986 10 2 -10.81 -15.7 -16.5 -16.21
"13051" 1986 10 3 -14.39 -16.53 -16.5 -16.3
"13052" 1986 10 4 -16.14 -21.76 -20.13 -16.35
"13053" 1986 10 5 -16.26 -22.22 -21.23 -17.88
"13054" 1986 10 6 -19.6 -21.74 -21.03 -19
"13055" 1986 10 7 -19.25 -21.77 -21.26 -18.9
"13056" 1986 10 8 -18.36 -22.15 -21.64 -18.82
"13057" 1986 10 9 -18.38 -22.33 -21.65 -18.82
"13058" 1986 10 10 -18.37 -22.3 -21.5 -18.77
"13059" 1986 10 11 -18.33 -22.21 -21.38 -18.74
"13060" 1986 10 12 -17.67 -21.84 -21.22 -18.66
"13061" 1986 10 13 -17.4 -21.49 -21.2 -18.66
"13062" 1986 10 14 -17.39 -21.5 -21.23 -18.66
"13063" 1986 10 15 -17.98 -21.61 -22.05 -19.58
"13064" 1986 10 16 -18 -21.86 -22.36 -20.44
"13065" 1986 10 17 -17.96 -21.56 -22.21 -20.45
"13066" 1986 10 18 -17.95 -21.62 -22.22 -20.45
"13067" 1986 10 19 -17.95 -21.91 -22.4 -20.46
"13068" 1986 10 20 -17.93 -21.9 -22.41 -20.46
"13069" 1986 10 21 -17.83 -21.87 -22.21 -20.45
"13070" 1986 10 22 -17.78 -21.98 -22.11 -20.2
"13071" 1986 10 23 -17.71 -21.79 -22.1 -20.15
"13072" 1986 10 24 -17.75 -21.73 -22.11 -20.02
"13073" 1986 10 25 -17.74 -22.24 -22.2 -20.04
"13074" 1986 10 26 -17.74 -22.18 -22.19 -20.06
"13075" 1986 10 27 -17.77 -22.18 -22.19 -20.05
"13076" 1986 10 28 -17.83 -22.3 -22.2 -20.27
"13077" 1986 10 29 -17.68 -22.41 -22.16 -20.37
"13078" 1986 10 30 -17.64 -22.44 -22.09 -20.39
"13079" 1986 10 31 -17.63 -22.38 -21.95 -20.56
"13080" 1986 11 1 -13.26 -22.69 -21.06 -23.38
"13081" 1986 11 2 -13.42 -22.59 -20.4 -22.47
"13082" 1986 11 3 -13.6 -22.19 -20.36 -21.99
"13083" 1986 11 4 -15.11 -21.78 -20.33 -22.16
"13084" 1986 11 5 -15.19 -21.24 -20.21 -22.8
"13085" 1986 11 6 -15.01 -21.81 -21.22 -22.97
"13086" 1986 11 7 -15 -22.56 -21.94 -23.28
"13087" 1986 11 8 -15.1 -22.25 -21.83 -23.22
"13088" 1986 11 9 -14.65 -21.71 -20.49 -23.1
"13089" 1986 11 10 -16.38 -20.7 -19.25 -22.58
"13090" 1986 11 11 -16.98 -20.75 -19.43 -22.38
"13091" 1986 11 12 -17.27 -20.79 -19.53 -22.39
"13092" 1986 11 13 -17.72 -21 -19.69 -22.39
"13093" 1986 11 14 -17.88 -21.36 -19.92 -22.37
"13094" 1986 11 15 -18.29 -21.49 -20.05 -22.24
"13095" 1986 11 16 -18.67 -21.53 -20.13 -22.26
"13096" 1986 11 17 -19.43 -21.59 -20.26 -22.29
"13097" 1986 11 18 -19.88 -21.79 -20.65 -22.53
"13098" 1986 11 19 -19.9 -21.78 -20.7 -22.57
"13099" 1986 11 20 -20 -21.78 -20.73 -22.58
"13100" 1986 11 21 -20.12 -21.88 -20.92 -22.61
"13101" 1986 11 22 -20.14 -21.9 -20.93 -22.61
"13102" 1986 11 23 -20.26 -21.9 -20.94 -22.36
"13103" 1986 11 24 -20.56 -22.62 -21.37 -22.44
"13104" 1986 11 25 -20.75 -23.62 -21.71 -22.59
"13105" 1986 11 26 -20.62 -23.74 -21.9 -22.31
"13106" 1986 11 27 -20.53 -24.13 -22.32 -22.54
"13107" 1986 11 28 -20.42 -24.17 -22.3 -22.74
"13108" 1986 11 29 -20.35 -24.12 -22.24 -22.72
"13109" 1986 11 30 -20.34 -24.1 -22.26 -22.7
"13110" 1986 12 1 NA -28.56 -19.54 -14.12
"13111" 1986 12 2 -21.56 -24.75 -21.45 -15.13
"13112" 1986 12 3 -26.31 -25.77 -22.42 -16.82
"13113" 1986 12 4 -27.18 -28.36 -24.93 -20.7
"13114" 1986 12 5 -26.77 -28.71 -25.98 -21.63
"13115" 1986 12 6 -26.73 -29.39 -26.32 -21.53
"13116" 1986 12 7 -26.65 -29.92 -26.89 -21.77
"13117" 1986 12 8 -26.68 -29.96 -27.18 -22.08
"13118" 1986 12 9 -26.7 -29.95 -27.21 -22.23
"13119" 1986 12 10 -27.48 -30.17 -27.87 -22.36
"13120" 1986 12 11 -27.58 -30.85 -29.07 -23.58
"13121" 1986 12 12 -27.94 -30.92 -29.35 -23.87
"13122" 1986 12 13 -27.96 -31 -29.58 -24.39
"13123" 1986 12 14 -28.02 -31.21 -29.89 -24.5
"13124" 1986 12 15 -28.19 -31.53 -30.06 -24.83
"13125" 1986 12 16 -28.16 -31.57 -30.08 -24.9
"13126" 1986 12 17 -28.1 -31.58 -30.08 -24.92
"13127" 1986 12 18 -27.94 -31.43 -30.02 -24.92
"13128" 1986 12 19 -27.62 -31.39 -30.01 -24.93
"13129" 1986 12 20 -27.54 -31.43 -29.95 -24.97
"13130" 1986 12 21 -27.53 -31.42 -29.94 -24.89
"13131" 1986 12 22 -27.52 -31.41 -29.94 -24.89
"13132" 1986 12 23 -27.04 -31.32 -29.89 -24.88
"13133" 1986 12 24 -26.89 -31.17 -29.81 -24.74
"13134" 1986 12 25 -26.97 -31.16 -29.81 -24.73
"13135" 1986 12 26 -27.04 -31.89 -30.13 -24.86
"13136" 1986 12 27 -27.03 -31.95 -30.11 -25.14
"13137" 1986 12 28 -27.01 -31.86 -30.08 -24.97
"13138" 1986 12 29 -26.96 -31.82 -30 -24.97
"13139" 1986 12 30 -26.88 -31.78 -29.94 -24.99
"13140" 1986 12 31 -26.85 -31.71 -29.93 -25.01
"13141" 1987 1 1 -18.45 -27.43 -22.32 -24.91
"13142" 1987 1 2 -17.75 -26.78 -22.5 -24.46
"13143" 1987 1 3 -17.76 -26.64 -22.49 -24.41
"13144" 1987 1 4 -18.51 -26.6 -22.49 -22.83
"13145" 1987 1 5 -19.62 -26.19 -22.63 -17.93
"13146" 1987 1 6 -23.47 -25.99 -22.99 -17.3
"13147" 1987 1 7 -25.2 -25.77 -23.19 -17.18
"13148" 1987 1 8 -24.83 -25.57 -23.51 -17.45
"13149" 1987 1 9 -24.76 -25.93 -23.91 -17.97
"13150" 1987 1 10 -24.89 -26.36 -24.36 -17.66
"13151" 1987 1 11 -24.84 -26.47 -24.52 -17.78
"13152" 1987 1 12 -24.46 -26.51 -24.57 -18.93
"13153" 1987 1 13 -24.39 -26.61 -24.75 -21.32
"13154" 1987 1 14 -23.92 -26.83 -24.96 -21.12
"13155" 1987 1 15 -23.33 -27.11 -25.57 -20.96
"13156" 1987 1 16 -23.35 -27.29 -26.48 -21.05
"13157" 1987 1 17 -23.42 -27.38 -26.79 -21.49
"13158" 1987 1 18 -23.51 -27.46 -26.86 -21.55
"13159" 1987 1 19 -23.5 -28.13 -27.32 -22.02
"13160" 1987 1 20 -23.54 -28.27 -27.37 -22.27
"13161" 1987 1 21 -23.83 -28.37 -27.53 -22.29
"13162" 1987 1 22 -23.97 -28.48 -27.61 -22.31
"13163" 1987 1 23 -24.7 -28.72 -27.68 -22.18
"13164" 1987 1 24 -25.71 -27.76 -26.65 -20.76
"13165" 1987 1 25 -26.15 -27.55 -26.68 -20.71
"13166" 1987 1 26 -26.17 -27.72 -26.87 -20.9
"13167" 1987 1 27 -26.18 -27.98 -27.08 -20.91
"13168" 1987 1 28 -26.13 -28.06 -27.16 -20.93
"13169" 1987 1 29 -26.13 -28.05 -27.16 -20.97
"13170" 1987 1 30 -26.13 -28.12 -27.18 -21.05
"13171" 1987 1 31 -26.33 -28.35 -27.34 -21.1
"13172" 1987 2 1 NA -31.3 -28.44 -31.31
"13173" 1987 2 2 -21.24 -31.24 -28.15 -26.71
"13174" 1987 2 3 -21.58 -29.64 -28.09 -23.45
"13175" 1987 2 4 -24.6 -29.8 -29.74 -23.42
"13176" 1987 2 5 -25.38 -31.63 -33.28 -23.49
"13177" 1987 2 6 -25.08 -32.02 -33.28 -23.02
"13178" 1987 2 7 -25.11 -32.91 -32.95 -22.91
"13179" 1987 2 8 -26.51 -32.32 -31.32 -23.06
"13180" 1987 2 9 -27.42 -32.27 -31.24 -23.99
"13181" 1987 2 10 -27.03 -32.33 -31.33 -24.67
"13182" 1987 2 11 -26.92 -32.94 -31.19 -24.06
"13183" 1987 2 12 -27 -30.24 -30.51 -23.44
"13184" 1987 2 13 -27.12 -27.29 -29.46 -23.26
"13185" 1987 2 14 -27.18 -26 -28.05 -23.05
"13186" 1987 2 15 -27.22 -25.1 -25.83 -22.04
"13187" 1987 2 16 -27.21 -25.13 -25.37 -20.8
"13188" 1987 2 17 -27.19 -25.18 -25.44 -20.46
"13189" 1987 2 18 -27.18 -25.04 -25.66 -20.24
"13190" 1987 2 19 -27.19 -25.35 -25.87 -20.19
"13191" 1987 2 20 -27.25 -25.64 -26.34 -20.11
"13192" 1987 2 21 -27.26 -25.64 -26.35 -19.96
"13193" 1987 2 22 -27.27 -25.79 -26.55 -20.86
"13194" 1987 2 23 -27.3 -25.97 -27.14 -21
"13195" 1987 2 24 -27.43 -25.31 -26.23 -20.9
"13196" 1987 2 25 -27.38 -25.1 -25.94 -20.54
"13197" 1987 2 26 -27.28 -25.19 -25.87 -20.45
"13198" 1987 2 27 -27.25 -25.09 -25.7 -20.44
"13199" 1987 2 28 -27.05 -24.84 -25.22 -20.58
"13200" 1987 3 1 NA -29.02 -27.08 -24.4
"13201" 1987 3 2 -20.41 -29.79 -28.46 -24.33
"13202" 1987 3 3 -21.88 -29.55 -28.27 -22.51
"13203" 1987 3 4 -22.02 -28.41 -27.4 -17.01
"13204" 1987 3 5 -22.03 -28.07 -27.03 -15.84
"13205" 1987 3 6 -21.24 -28.59 -27.58 -19.3
"13206" 1987 3 7 -20.36 -28.47 -26.96 -21.71
"13207" 1987 3 8 -20.15 -29.51 -26.91 -21.32
"13208" 1987 3 9 -20.2 -29.98 -27.17 -21.45
"13209" 1987 3 10 -20.21 -30.81 -27.69 -21.75
"13210" 1987 3 11 -20.21 -30.92 -27.83 -22.22
"13211" 1987 3 12 -20.27 -30.96 -27.94 -22.23
"13212" 1987 3 13 -20.22 -30.81 -27.87 -22.24
"13213" 1987 3 14 -20.22 -30.61 -27.66 -22.22
"13214" 1987 3 15 -20.22 -30.52 -27.6 -22.09
"13215" 1987 3 16 -20.22 -30.51 -27.61 -21.66
"13216" 1987 3 17 -20.22 -30.5 -27.6 -20.3
"13217" 1987 3 18 -20.22 -30.5 -27.6 -18.14
"13218" 1987 3 19 -20.22 -30.45 -27.56 -17.37
"13219" 1987 3 20 -20.22 -29.87 -26.05 -16.06
"13220" 1987 3 21 -20.21 -29.12 -24.32 -15.4
"13221" 1987 3 22 -20.19 -28.7 -24.03 -15.37
"13222" 1987 3 23 -20.18 -28.27 -23.77 -15.4
"13223" 1987 3 24 -20.18 -27.23 -23 -15.43
"13224" 1987 3 25 -20.1 -26.16 -22.01 -15.63
"13225" 1987 3 26 -19.06 -25.71 -21.54 -15.71
"13226" 1987 3 27 -18.63 -24.7 -20.75 -15.6
"13227" 1987 3 28 -18.5 -24.57 -20.65 -15.68
"13228" 1987 3 29 -18.37 -24.45 -20.78 -15.87
"13229" 1987 3 30 -17.66 -24.21 -20.51 -15.86
"13230" 1987 3 31 -17.33 -23.16 -18.8 -15.75
"13231" 1987 4 1 -23.79 -16.86 -11.99 -6.98
"13232" 1987 4 2 -23.45 -17.07 -14.81 -7.03
